slide_id_from_zero	course_name	start_timestamp	end_timestamp	transcript_id	aoi_id	aoi_upper_left_x	aoi_upper_left_y	aoi_lower_right_x	aoi_lower_right_y	aoi_center_x	aoi_center_y	aoi_content
1	2.0	179.28	184.04	23.0	5	0.68	0.22	0.88	0.52	0.78	0.37	A picture showing two red apples, one pear, and several blueberries.
1	2.0	184.04	188.0	24.0	1	0.044	0.063	0.5	0.23	0.272	0.1465	A title named # Supervised Learning # and a subtitle named # Features and Labels #. 
1	2.0	184.04	188.0	24.0	2	0.043	0.31	0.55	0.45	0.2965	0.38	A text block whose contents are: # Why is separate identification feasible? Fruits of the same category are similar to each other. #.
1	2.0	184.04	188.0	24.0	3	0.043	0.6	0.35	0.84	0.1964999999999999	0.72	A text block whose contents are: # Features: Characteristics of the objects. Useful: colors, textures. Unreliable: oval shape, shine. #.
1	2.0	184.04	188.0	24.0	4	0.49	0.59	0.95	0.79	0.72	0.69	A text block whose contents are: # Labels: what we are trying to predict based on an input, i.e. Category of the fruits. #.
1	2.0	184.04	188.0	24.0	5	0.68	0.22	0.88	0.52	0.78	0.37	A picture showing two red apples, one pear, and several blueberries.
1	2.0	188.0	195.12	25.0	1	0.044	0.063	0.5	0.23	0.272	0.1465	A title named # Supervised Learning # and a subtitle named # Features and Labels #. 
1	2.0	188.0	195.12	25.0	2	0.043	0.31	0.55	0.45	0.2965	0.38	A text block whose contents are: # Why is separate identification feasible? Fruits of the same category are similar to each other. #.
1	2.0	188.0	195.12	25.0	3	0.043	0.6	0.35	0.84	0.1964999999999999	0.72	A text block whose contents are: # Features: Characteristics of the objects. Useful: colors, textures. Unreliable: oval shape, shine. #.
1	2.0	188.0	195.12	25.0	4	0.49	0.59	0.95	0.79	0.72	0.69	A text block whose contents are: # Labels: what we are trying to predict based on an input, i.e. Category of the fruits. #.
1	2.0	188.0	195.12	25.0	5	0.68	0.22	0.88	0.52	0.78	0.37	A picture showing two red apples, one pear, and several blueberries.
1	2.0	195.12	198.48	26.0	1	0.044	0.063	0.5	0.23	0.272	0.1465	A title named # Supervised Learning # and a subtitle named # Features and Labels #. 
1	2.0	195.12	198.48	26.0	2	0.043	0.31	0.55	0.45	0.2965	0.38	A text block whose contents are: # Why is separate identification feasible? Fruits of the same category are similar to each other. #.
1	2.0	195.12	198.48	26.0	3	0.043	0.6	0.35	0.84	0.1964999999999999	0.72	A text block whose contents are: # Features: Characteristics of the objects. Useful: colors, textures. Unreliable: oval shape, shine. #.
1	2.0	195.12	198.48	26.0	4	0.49	0.59	0.95	0.79	0.72	0.69	A text block whose contents are: # Labels: what we are trying to predict based on an input, i.e. Category of the fruits. #.
1	2.0	195.12	198.48	26.0	5	0.68	0.22	0.88	0.52	0.78	0.37	A picture showing two red apples, one pear, and several blueberries.
1	2.0	198.48	205.12	27.0	1	0.044	0.063	0.5	0.23	0.272	0.1465	A title named # Supervised Learning # and a subtitle named # Features and Labels #. 
1	2.0	198.48	205.12	27.0	2	0.043	0.31	0.55	0.45	0.2965	0.38	A text block whose contents are: # Why is separate identification feasible? Fruits of the same category are similar to each other. #.
1	2.0	198.48	205.12	27.0	3	0.043	0.6	0.35	0.84	0.1964999999999999	0.72	A text block whose contents are: # Features: Characteristics of the objects. Useful: colors, textures. Unreliable: oval shape, shine. #.
1	2.0	198.48	205.12	27.0	4	0.49	0.59	0.95	0.79	0.72	0.69	A text block whose contents are: # Labels: what we are trying to predict based on an input, i.e. Category of the fruits. #.
1	2.0	198.48	205.12	27.0	5	0.68	0.22	0.88	0.52	0.78	0.37	A picture showing two red apples, one pear, and several blueberries.
2	2.0	205.12	210.06	28.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	205.12	210.06	28.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	205.12	210.06	28.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	205.12	210.06	28.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	205.12	210.06	28.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	205.12	210.06	28.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	210.06	216.52	29.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	210.06	216.52	29.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	210.06	216.52	29.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	210.06	216.52	29.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	210.06	216.52	29.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	210.06	216.52	29.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	216.52	220.0	30.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	216.52	220.0	30.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	216.52	220.0	30.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	216.52	220.0	30.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	216.52	220.0	30.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	216.52	220.0	30.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	220.0	226.08	31.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	220.0	226.08	31.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	220.0	226.08	31.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	220.0	226.08	31.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	220.0	226.08	31.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	220.0	226.08	31.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	226.08	232.0	32.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	226.08	232.0	32.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	226.08	232.0	32.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	226.08	232.0	32.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	226.08	232.0	32.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	226.08	232.0	32.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	232.0	236.04	33.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	232.0	236.04	33.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	232.0	236.04	33.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	232.0	236.04	33.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	232.0	236.04	33.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	232.0	236.04	33.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	236.04	242.44	34.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	236.04	242.44	34.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	236.04	242.44	34.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	236.04	242.44	34.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	236.04	242.44	34.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	236.04	242.44	34.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	242.44	249.04	35.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	242.44	249.04	35.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	242.44	249.04	35.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	242.44	249.04	35.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	242.44	249.04	35.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	242.44	249.04	35.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	249.04	255.52	36.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	249.04	255.52	36.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	249.04	255.52	36.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	249.04	255.52	36.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	249.04	255.52	36.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	249.04	255.52	36.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	255.52	265.52	37.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	255.52	265.52	37.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	255.52	265.52	37.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	255.52	265.52	37.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	255.52	265.52	37.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	255.52	265.52	37.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	265.52	274.04	38.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	265.52	274.04	38.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	265.52	274.04	38.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	265.52	274.04	38.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	265.52	274.04	38.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	265.52	274.04	38.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	274.04	279.0	39.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	274.04	279.0	39.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	274.04	279.0	39.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	274.04	279.0	39.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	274.04	279.0	39.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	274.04	279.0	39.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	279.0	285.0	40.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	279.0	285.0	40.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	279.0	285.0	40.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	279.0	285.0	40.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	279.0	285.0	40.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	279.0	285.0	40.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	285.0	288.56	41.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	285.0	288.56	41.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	285.0	288.56	41.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	285.0	288.56	41.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	285.0	288.56	41.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	285.0	288.56	41.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	288.56	298.56	42.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	288.56	298.56	42.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	288.56	298.56	42.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	288.56	298.56	42.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	288.56	298.56	42.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	288.56	298.56	42.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	298.56	307.84	43.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	298.56	307.84	43.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	298.56	307.84	43.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	298.56	307.84	43.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	298.56	307.84	43.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	298.56	307.84	43.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
2	2.0	307.84	312.6	44.0	1	0.045	0.067	0.5	0.227	0.2725	0.147	A title named # Supervised Learning # and a subtitle named # Feature and Label Relationship. #. 
2	2.0	307.84	312.6	44.0	2	0.04	0.28	0.46	0.72	0.25	0.5	A table of three columns by four rows. The first column is # fruit category # with a list of four fruit pictures: [Apple, Blueberry, Blueberry, Banana]. The second column name is # Features: (Color,Shape) # with column values: [(Red,Round),(Navy Blue,Round),(Navy Blue,Oval),(Yellow,Curved)]. The third column name is # (x1,x2) # with column values: [(0,0),(1,0),(1,1),(2,2)]. An arrow points from the second column to the third column. 
2	2.0	307.84	312.6	44.0	3	0.47	0.25	0.72	0.6	0.595	0.425	An arrow connecting input to output as well as a text block whose contents are: # Our system learns: the relationship between input (x) and output (y). #.
2	2.0	307.84	312.6	44.0	4	0.73	0.27	0.95	0.7	0.84	0.485	A table of two columns by four rows. The first column name is # y # with column values: [0,1,1,2]. The second column name is # Labels: Fruit category # with column values: [Apple, Blueberry, Blueberry, Banana]. An arrow points from the second column to the first column.
2	2.0	307.84	312.6	44.0	5	0.05	0.8	0.93	0.87	0.49	0.835	A text block whose contents are: # If we use a linear model y= 1 + 0.5 x1 + 0.5 x2 --> The corresponding output is then 1,1.5,2,2. #.
2	2.0	307.84	312.6	44.0	6	0.05	0.88	0.93	0.95	0.49	0.915	A text block whose contents are: # The model\'s goal is to minimize the difference between the generated output and the label. #.
